Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
D137,LED_ARGB,MHPA0808RGBDT,65.750000,-57.000000,0.000000,top
D138,LED_ARGB,MHPA0808RGBDT,65.750000,-71.000000,0.000000,top
D139,LED_ARGB,MHPA0808RGBDT,65.750000,-58.750000,0.000000,top
D140,LED_ARGB,MHPA0808RGBDT,65.750000,-72.750000,0.000000,top
D141,LED_ARGB,MHPA0808RGBDT,65.750000,-60.500000,0.000000,top
D142,LED_ARGB,MHPA0808RGBDT,65.750000,-74.500000,0.000000,top
D143,LED_ARGB,MHPA0808RGBDT,65.750000,-62.250000,0.000000,top
D144,LED_ARGB,MHPA0808RGBDT,65.750000,-76.250000,0.000000,top
D145,LED_ARGB,MHPA0808RGBDT,67.500000,-50.000000,0.000000,top
D146,LED_ARGB,MHPA0808RGBDT,67.500000,-64.000000,0.000000,top
D147,LED_ARGB,MHPA0808RGBDT,67.500000,-51.750000,0.000000,top
D148,LED_ARGB,MHPA0808RGBDT,67.500000,-65.750000,0.000000,top
D149,LED_ARGB,MHPA0808RGBDT,67.500000,-53.500000,0.000000,top
D150,LED_ARGB,MHPA0808RGBDT,67.500000,-67.500000,0.000000,top
D151,LED_ARGB,MHPA0808RGBDT,67.500000,-55.250000,0.000000,top
D152,LED_ARGB,MHPA0808RGBDT,67.500000,-69.250000,0.000000,top
D153,LED_ARGB,MHPA0808RGBDT,67.500000,-57.000000,0.000000,top
D154,LED_ARGB,MHPA0808RGBDT,67.500000,-71.000000,0.000000,top
D155,LED_ARGB,MHPA0808RGBDT,67.500000,-58.750000,0.000000,top
D156,LED_ARGB,MHPA0808RGBDT,67.500000,-72.750000,0.000000,top
D157,LED_ARGB,MHPA0808RGBDT,67.500000,-60.500000,0.000000,top
D158,LED_ARGB,MHPA0808RGBDT,67.500000,-74.500000,0.000000,top
D159,LED_ARGB,MHPA0808RGBDT,67.500000,-62.250000,0.000000,top
D160,LED_ARGB,MHPA0808RGBDT,67.500000,-76.250000,0.000000,top
D161,LED_ARGB,MHPA0808RGBDT,69.250000,-50.000000,0.000000,top
D162,LED_ARGB,MHPA0808RGBDT,69.250000,-64.000000,0.000000,top
D163,LED_ARGB,MHPA0808RGBDT,69.250000,-51.750000,0.000000,top
D164,LED_ARGB,MHPA0808RGBDT,69.250000,-65.750000,0.000000,top
D165,LED_ARGB,MHPA0808RGBDT,69.250000,-53.500000,0.000000,top
D166,LED_ARGB,MHPA0808RGBDT,69.250000,-67.500000,0.000000,top
D167,LED_ARGB,MHPA0808RGBDT,69.250000,-55.250000,0.000000,top
D168,LED_ARGB,MHPA0808RGBDT,69.250000,-69.250000,0.000000,top
D169,LED_ARGB,MHPA0808RGBDT,69.250000,-57.000000,0.000000,top
D170,LED_ARGB,MHPA0808RGBDT,69.250000,-71.000000,0.000000,top
D171,LED_ARGB,MHPA0808RGBDT,69.250000,-58.750000,0.000000,top
D172,LED_ARGB,MHPA0808RGBDT,69.250000,-72.750000,0.000000,top
D173,LED_ARGB,MHPA0808RGBDT,69.250000,-60.500000,0.000000,top
D174,LED_ARGB,MHPA0808RGBDT,69.250000,-74.500000,0.000000,top
D175,LED_ARGB,MHPA0808RGBDT,69.250000,-62.250000,0.000000,top
